Subject	Object
MONDO:0012665	UMLS:C3808107
MONDO:0012665	Orphanet:217052
MONDO:0012665	Orphanet:217046
MONDO:0012665	OMIM:611391
MONDO:0012665	MESH:C566955
MONDO:0012665	DOID:0110264
MONDO:0012669	UMLS:C1969623
MONDO:0012669	SCTID:703541007
MONDO:0012669	Orphanet:137605
MONDO:0012669	OMIM:611431
MONDO:0012669	MESH:C548032
MONDO:0012669	ICD9:709.09
MONDO:0012669	ICD10CM:Q85.0
MONDO:0012669	GARD:0010714
MONDO:0012670	UMLS:C1969621
MONDO:0012670	OMIM:611451
MONDO:0012670	MESH:C566951
MONDO:0012670	DOID:0110515
MONDO:0012675	UMLS:C1852529
MONDO:0012675	Orphanet:199247
MONDO:0012675	OMIM:611489
MONDO:0012675	ICD10CM:E27.8
MONDO:0012675	GARD:0013101
MONDO:0012675	DOID:0090030
MONDO:0012676	OMIM:611490
MONDO:0012676	MESH:C566933
MONDO:0012676	GARD:0005993
MONDO:0012676	DOID:0110944
MONDO:0012679	UMLS:C1969093
MONDO:0012679	Orphanet:210110
MONDO:0012679	OMIM:611497
MONDO:0012679	MESH:C566931
MONDO:0012679	ICD10CM:Q78.2
MONDO:0012679	GARD:0004156
MONDO:0012679	DOID:0110945
MONDO:0012682	UMLS:C1969086
MONDO:0012682	Orphanet:331226
MONDO:0012682	OMIM:611521
MONDO:0012682	MESH:C566928
MONDO:0012682	ICD10CM:D82.4
MONDO:0012683	UMLS:C1969084
MONDO:0012683	SCTID:718606005
MONDO:0012683	Orphanet:166073
MONDO:0012683	OMIM:611523
MONDO:0012683	MESH:C548074
MONDO:0012683	ICD10CM:Q04.3
MONDO:0012683	GARD:0010710
MONDO:0012683	DOID:0060275
MONDO:0012693	UMLS:C1969054
MONDO:0012693	SCTID:725027004
MONDO:0012693	Orphanet:137625
MONDO:0012693	OMIM:611556
MONDO:0012693	MESH:C566917
MONDO:0012693	ICD10CM:E74.0
MONDO:0012693	GARD:0010760
MONDO:0012699	UMLS:C1969040
MONDO:0012699	Orphanet:206554
MONDO:0012699	OMIM:611588
MONDO:0012699	MESH:C566912
MONDO:0012699	ICD10CM:G71.0
MONDO:0012699	GARD:0012538
MONDO:0012699	DOID:0110296
MONDO:0012700	UMLS:C1969038
MONDO:0012700	Orphanet:93610
MONDO:0012700	OMIM:611590
MONDO:0012700	ICD10CM:N25.8
MONDO:0012701	OMIM:611597
MONDO:0012701	MESH:C566909
MONDO:0012701	DOID:0110239
MONDO:0012703	UMLS:CN200289
MONDO:0012703	Orphanet:171680
MONDO:0012703	OMIM:611603
MONDO:0012703	NCIT:C148461
MONDO:0012703	MESH:C566908
MONDO:0012703	ICD10CM:Q04.3
MONDO:0012714	UMLS:C2673677
MONDO:0012714	SCTID:702343002
MONDO:0012714	Orphanet:289377
MONDO:0012714	OMIM:611705
MONDO:0012714	MESH:C567129
MONDO:0012714	ICD10CM:G71.8
MONDO:0012716	UMLS:C2673649
MONDO:0012716	SCTID:718765003
MONDO:0012716	Orphanet:163654
MONDO:0012716	OMIM:611717
MONDO:0012716	MESH:C567128
MONDO:0012716	ICD10CM:Q77.7
MONDO:0012716	GARD:0010629
MONDO:0012718	UMLS:C4510567
MONDO:0012718	UMLS:C2673642
MONDO:0012718	SCTID:724279004
MONDO:0012718	Orphanet:137908
MONDO:0012718	OMIM:611719
MONDO:0012718	MESH:C567126
MONDO:0012718	ICD10CM:E88.8
MONDO:0012718	DOID:0111473
MONDO:0012719	UMLS:C4303785
MONDO:0012719	UMLS:C2673635
MONDO:0012719	SCTID:720864008
MONDO:0012719	Orphanet:139406
MONDO:0012719	OMIM:611721
MONDO:0012719	MESH:C567125
MONDO:0012719	ICD10CM:E75.2
MONDO:0012719	GARD:0012505
MONDO:0012719	DOID:0111330
MONDO:0012721	UMLS:C2673257
MONDO:0012721	Orphanet:263516
MONDO:0012721	OMIM:611726
MONDO:0012721	MESH:C567095
MONDO:0012721	ICD10CM:G40.3
MONDO:0012721	GARD:0002167
MONDO:0012721	DOID:0111446
MONDO:0012724	UMLS:C3897034
MONDO:0012724	UMLS:C2673198
MONDO:0012724	Orphanet:247868
MONDO:0012724	OMIM:611762
MONDO:0012724	NCIT:C119043
MONDO:0012724	MESH:C567090
MONDO:0012724	ICD10CM:E85.0
MONDO:0012724	DOID:0090063
MONDO:0012725	UMLS:C2673196
MONDO:0012725	SCTID:446923008
MONDO:0012725	Orphanet:329481
MONDO:0012725	OMIM:611771
MONDO:0012725	MESH:C567089
MONDO:0012725	ICD9:593.89
MONDO:0012725	ICD9:272.8
MONDO:0012725	ICD10CM:N07.8
MONDO:0012726	UMLS:C2673195
MONDO:0012726	SCTID:702428000
MONDO:0012726	Orphanet:73229
MONDO:0012726	OMIM:611773
MONDO:0012726	MESH:C567088
MONDO:0012726	ICD9:758.89
MONDO:0012726	ICD10CM:I99
MONDO:0012726	GARD:0010889
MONDO:0012733	UMLS:C3888198
MONDO:0012733	UMLS:C2678493
MONDO:0012733	SCTID:723828008
MONDO:0012733	Orphanet:139455
MONDO:0012733	OMIM:611809
MONDO:0012733	MESH:C567518
MONDO:0012733	ICD10CM:H35.5
MONDO:0012733	DOID:0050662
MONDO:0012734	UMLS:C2678492
MONDO:0012734	SCTID:723720008
MONDO:0012734	Orphanet:139466
MONDO:0012734	OMIM:611812
MONDO:0012734	NCIT:C123726
MONDO:0012734	MESH:C567517
MONDO:0012734	ICD10CM:Q87.8
MONDO:0012734	GARD:0010302
MONDO:0012737	UMLS:C2678484
MONDO:0012737	Orphanet:101016
MONDO:0012737	OMIM:611819
MONDO:0012737	MESH:C567514
MONDO:0012737	GARD:0010436
MONDO:0012737	DOID:0110651
MONDO:0012738	UMLS:C2678483
MONDO:0012738	Orphanet:101016
MONDO:0012738	OMIM:611820
MONDO:0012738	MESH:C567513
MONDO:0012738	GARD:0010437
MONDO:0012738	DOID:0110652
MONDO:0012739	UMLS:C2678482
MONDO:0012739	Orphanet:139450
MONDO:0012739	OMIM:611863
MONDO:0012739	MESH:C567512
MONDO:0012739	ICD10CM:Q15.8
MONDO:0012739	GARD:0010300
MONDO:0012740	UMLS:C4518343
MONDO:0012740	UMLS:C2678480
MONDO:0012740	SCTID:734029004
MONDO:0012740	Orphanet:261330
MONDO:0012740	OMIM:611867
MONDO:0012740	MESH:C567511
MONDO:0012740	ICD10CM:Q93.5
MONDO:0012740	DOID:0060413
MONDO:0012747	UMLS:C0272066
MONDO:0012747	SCTID:111578003
MONDO:0012747	Orphanet:57
MONDO:0012747	OMIM:611881
MONDO:0012747	MESH:C562718
MONDO:0012747	ICD9:282.3
MONDO:0012747	ICD10CM:E74.0
MONDO:0012747	GARD:0000600
MONDO:0012750	UMLS:C2678471
MONDO:0012750	SCTID:715565004
MONDO:0012750	Orphanet:53696
MONDO:0012750	OMIM:611890
MONDO:0012750	MESH:C567502
MONDO:0012755	UMLS:C2677843
MONDO:0012755	SCTID:718752007
MONDO:0012755	Orphanet:209970
MONDO:0012755	OMIM:611907
MONDO:0012755	MESH:C567459
MONDO:0012755	ICD10CM:G11.8
MONDO:0012755	DOID:0050995
MONDO:0012756	UMLS:CN202166
MONDO:0012756	SCTID:718227006
MONDO:0012756	SCTID:699307007
MONDO:0012756	Orphanet:261197
MONDO:0012756	OMIM:611913
MONDO:0012756	NCIT:C120408
MONDO:0012756	MESH:C579850
MONDO:0012756	ICD9:758.39
MONDO:0012756	ICD10CM:Q93.5
MONDO:0012756	GARD:0010740
MONDO:0012757	UMLS:C3150156
MONDO:0012757	SCTID:721977007
MONDO:0012757	Orphanet:137631
MONDO:0012757	OMIM:611926
MONDO:0012757	ICD10CM:D82.8
MONDO:0012761	UMLS:C2749873
MONDO:0012761	SCTID:717973004
MONDO:0012761	Orphanet:251038
MONDO:0012761	OMIM:611936
MONDO:0012761	MESH:C567626
MONDO:0012761	GARD:0010360
MONDO:0012761	DOID:0060459
MONDO:0012766	UMLS:C2936880
MONDO:0012766	SCTID:763369007
MONDO:0012766	Orphanet:171612
MONDO:0012766	OMIM:611945
MONDO:0012766	MESH:C567931
MONDO:0012766	ICD10CM:G11.4
MONDO:0012766	DOID:0110788
MONDO:0012774	SCTID:699254009
MONDO:0012774	Orphanet:199318
MONDO:0012774	OMIM:612001
MONDO:0012774	MESH:C567439
MONDO:0012774	ICD10CM:Q93.5
MONDO:0012774	GARD:0010296
MONDO:0012774	DOID:0060394
MONDO:0012783	UMLS:C2677590
MONDO:0012783	SCTID:733084000
MONDO:0012783	Orphanet:244310
MONDO:0012783	OMIM:612015
MONDO:0012783	MESH:C567437
MONDO:0012783	ICD10CM:E77.8
MONDO:0012783	GARD:0012394
MONDO:0012783	DOID:0080566
MONDO:0012784	UMLS:C4511089
MONDO:0012784	UMLS:C2677589
MONDO:0012784	SCTID:725394006
MONDO:0012784	Orphanet:139485
MONDO:0012784	OMIM:612016
MONDO:0012784	MESH:C567436
MONDO:0012784	ICD10CM:G11.1
MONDO:0012784	GARD:0010294
MONDO:0012784	DOID:0070241
MONDO:0012786	UMLS:C2677587
MONDO:0012786	SCTID:722457005
MONDO:0012786	Orphanet:247794
MONDO:0012786	OMIM:612018
MONDO:0012786	MESH:C567434
MONDO:0012786	DOID:0070353
MONDO:0012787	UMLS:C4304963
MONDO:0012787	UMLS:C2677586
MONDO:0012787	SCTID:719103009
MONDO:0012787	Orphanet:139480
MONDO:0012787	OMIM:612020
MONDO:0012787	MESH:C567433
MONDO:0012787	ICD10CM:G11.4
MONDO:0012787	GARD:0004924
MONDO:0012787	DOID:0110790
MONDO:0012789	UMLS:C2677567
MONDO:0012789	SCTID:722435003
MONDO:0012789	Orphanet:210571
MONDO:0012789	OMIM:612067
MONDO:0012789	MESH:C567430
MONDO:0012789	ICD10CM:G24.1
MONDO:0012789	GARD:0010539
MONDO:0012789	DOID:0090048
MONDO:0012791	Orphanet:1933
MONDO:0012791	OMIM:612073
MONDO:0012791	MESH:C567624
MONDO:0012791	ICD10CM:G71.3
MONDO:0012791	GARD:0003681
MONDO:0012791	DOID:0080124
MONDO:0012792	SCTID:765100000
MONDO:0012792	Orphanet:255235
MONDO:0012792	OMIM:612075
MONDO:0012792	ICD10CM:G31.8
MONDO:0012792	GARD:0013200
MONDO:0012792	DOID:0080127
MONDO:0012794	UMLS:C2677535
MONDO:0012794	Orphanet:157954
MONDO:0012794	OMIM:612079
MONDO:0012794	MESH:C567425
MONDO:0012799	UMLS:C2677506
MONDO:0012799	OMIM:612098
MONDO:0012799	MESH:C567419
MONDO:0012799	DOID:0110317
MONDO:0012802	UMLS:C2677500
MONDO:0012802	Orphanet:157962
MONDO:0012802	OMIM:612109
MONDO:0012802	MESH:C567416
MONDO:0012802	ICD10CM:Q87.8
MONDO:0012802	DOID:0060482
MONDO:0012803	UMLS:C0268187
MONDO:0012803	SCTID:84193000
MONDO:0012803	Orphanet:103909
MONDO:0012803	OMIM:612119
MONDO:0012803	MESH:C562603
MONDO:0012803	ICD9:271.8
MONDO:0012803	ICD10CM:E74.3
MONDO:0012803	GARD:0010372
MONDO:0012804	UMLS:C2677491
MONDO:0012804	OMIM:612124
MONDO:0012804	DOID:0110318
MONDO:0012805	UMLS:C1842534
MONDO:0012805	SCTID:724072002
MONDO:0012805	Orphanet:98811
MONDO:0012805	OMIM:612126
MONDO:0012805	MESH:C564288
MONDO:0012805	ICD10CM:G24.8
MONDO:0012805	GARD:0010541
MONDO:0012805	DOID:0090045
MONDO:0012806	UMLS:C2677481
MONDO:0012806	OMIM:612132
MONDO:0012806	MESH:C567411
MONDO:0012807	UMLS:C2677349
MONDO:0012807	SCTID:716701004
MONDO:0012807	Orphanet:158684
MONDO:0012807	OMIM:612138
MONDO:0012807	MESH:C567408
MONDO:0012807	ICD10CM:Q81.0
MONDO:0012815	UMLS:CN282828
MONDO:0012815	SCTID:711482008
MONDO:0012815	Orphanet:313838
MONDO:0012815	OMIMPS:612199
MONDO:0012815	MESH:C567401
MONDO:0012815	ICD9:348.89
MONDO:0012815	ICD10CM:H35.0
MONDO:0012824	UMLS:C2677109
MONDO:0012824	Orphanet:280288
MONDO:0012824	OMIM:612233
MONDO:0012824	MESH:C567390
MONDO:0012824	ICD10CM:E75.2
MONDO:0012824	DOID:0060789
MONDO:0012825	UMLS:C1275278
MONDO:0012825	SCTID:404079008
MONDO:0012825	Orphanet:209916
MONDO:0012825	ONCOTREE:EMCHS
MONDO:0012825	OMIM:612237
MONDO:0012825	NCIT:C27502
MONDO:0012825	MESH:C563195
MONDO:0012825	ICD9:171.9
MONDO:0012825	ICD10CM:C49.9
MONDO:0012825	DOID:6496
MONDO:0012830	UMLS:CN202618
MONDO:0012830	UMLS:C2677102
MONDO:0012830	Orphanet:276413
MONDO:0012830	OMIM:612242
MONDO:0012830	MESH:C567385
MONDO:0012830	ICD10CM:Q93.5
MONDO:0012830	GARD:0013018
MONDO:0012830	DOID:0060389
MONDO:0012833	SCTID:702361006
MONDO:0012833	Orphanet:93262
MONDO:0012833	OMIM:612247
MONDO:0012833	NCIT:C38145
MONDO:0012833	MESH:C567382
MONDO:0012833	ICD10CM:Q75.1
MONDO:0012833	DOID:0111161
MONDO:0012839	UMLS:C2677092
MONDO:0012839	Orphanet:183713
MONDO:0012839	OMIM:612260
MONDO:0012839	MESH:C567379
MONDO:0012839	ICD10CM:D84.8
MONDO:0012839	GARD:0012638
MONDO:0012853	UMLS:C2931653
MONDO:0012853	SCTID:205800003
MONDO:0012853	Orphanet:2963
MONDO:0012853	Orphanet:2095
MONDO:0012853	OMIM:612289
MONDO:0012853	OMIM:233500
MONDO:0012853	MESH:C537290
MONDO:0012853	ICD9:759.89
MONDO:0012853	ICD10CM:Q87.0
MONDO:0012853	ICD10CM:E34.8
MONDO:0012853	GARD:0004497
MONDO:0012853	GARD:0000066
MONDO:0012854	UMLS:C2676772
MONDO:0012854	Orphanet:140963
MONDO:0012854	OMIM:612290
MONDO:0012854	MESH:C567359
MONDO:0012854	ICD10CM:Q87.0
MONDO:0012856	UMLS:C2676770
MONDO:0012856	SCTID:764861005
MONDO:0012856	Orphanet:166108
MONDO:0012856	OMIM:612292
MONDO:0012856	MESH:C567357
MONDO:0012856	ICD10CM:Q87.8
MONDO:0012856	GARD:0010358
MONDO:0012856	DOID:0050675
MONDO:0012858	UMLS:C2676767
MONDO:0012858	Orphanet:169464
MONDO:0012858	OMIM:612300
MONDO:0012858	MESH:C567355
MONDO:0012858	ICD10CM:D84.1
MONDO:0012859	UMLS:C2676766
MONDO:0012859	Orphanet:178389
MONDO:0012859	OMIM:612301
MONDO:0012859	MESH:C567354
MONDO:0012859	ICD10CM:Q78.2
MONDO:0012859	GARD:0010106
MONDO:0012859	DOID:0110946
MONDO:0012864	UMLS:C4304531
MONDO:0012864	UMLS:C2676739
MONDO:0012864	SCTID:719659003
MONDO:0012864	Orphanet:576283
MONDO:0012864	Orphanet:251019
MONDO:0012864	OMIM:612313
MONDO:0012864	MESH:C567350
MONDO:0012864	ICD10CM:Q93.5
MONDO:0012864	GARD:0013206
MONDO:0012864	DOID:0060428
MONDO:0012866	UMLS:C3496228
MONDO:0012866	SCTID:764688002
MONDO:0012866	Orphanet:171629
MONDO:0012866	OMIM:612319
MONDO:0012866	MESH:C567311
MONDO:0012866	ICD10CM:G11.4
MONDO:0012866	DOID:0110786
MONDO:0012867	UMLS:C2676732
MONDO:0012867	Orphanet:171617
MONDO:0012867	OMIM:612335
MONDO:0012867	MESH:C567349
MONDO:0012867	ICD10CM:G11.4
MONDO:0012867	DOID:0110789
MONDO:0012868	UMLS:C3278211
MONDO:0012868	Orphanet:26349
MONDO:0012868	OMIM:612336
MONDO:0012868	MedDRA:10068370
MONDO:0012868	MESH:C567077
MONDO:0012868	ICD10CM:D68.8
MONDO:0012873	UMLS:C2676510
MONDO:0012873	Orphanet:157965
MONDO:0012873	OMIM:612350
MONDO:0012873	MESH:C567340
MONDO:0012873	ICD10CM:Q79.6
MONDO:0012876	UMLS:C0398626
MONDO:0012876	SCTID:234468009
MONDO:0012876	OMIM:612356
MONDO:0012876	MESH:C562865
MONDO:0012876	ICD9:286.3
MONDO:0012880	UMLS:C3552553
MONDO:0012880	OMIM:612370
MONDO:0012880	MESH:C567220
MONDO:0012880	GARD:0010773
MONDO:0012880	DOID:0090084
MONDO:0012885	UMLS:C4317224
MONDO:0012885	UMLS:C3150191
MONDO:0012885	SCTID:733601006
MONDO:0012885	Orphanet:324737
MONDO:0012885	OMIM:612379
MONDO:0012885	ICD10CM:E77.8
MONDO:0012885	GARD:0012397
MONDO:0012885	DOID:0080568
MONDO:0012892	UMLS:C2676285
MONDO:0012892	SCTID:763318007
MONDO:0012892	Orphanet:300284
MONDO:0012892	OMIM:612394
MONDO:0012892	MESH:C567320
MONDO:0012895	UMLS:C2676281
MONDO:0012895	Orphanet:370103
MONDO:0012895	OMIM:612406
MONDO:0012895	MESH:C567319
MONDO:0012895	ICD10CM:G24.1
MONDO:0012895	DOID:0090042
MONDO:0012897	UMLS:C0015523
MONDO:0012897	SCTID:49762007
MONDO:0012897	Orphanet:329
MONDO:0012897	OMIM:612416
MONDO:0012897	NCIT:C84705
MONDO:0012897	MESH:D005173
MONDO:0012897	ICD9:286.2
MONDO:0012897	GARD:0009670
MONDO:0012897	DOID:2229
MONDO:0012901	Orphanet:749
MONDO:0012901	OMIM:612423
MONDO:0012901	MESH:C562725
MONDO:0012901	ICD9:286.9
MONDO:0012901	ICD10CM:D68.8
MONDO:0012901	GARD:0004477
MONDO:0012905	UMLS:C2676244
MONDO:0012905	Orphanet:139441
MONDO:0012905	OMIM:612438
MONDO:0012905	MESH:C567314
MONDO:0012905	ICD10CM:E75.2
MONDO:0012905	GARD:0010917
MONDO:0012905	DOID:0060798
MONDO:0012907	UMLS:C2676234
MONDO:0012907	SCTID:717920004
MONDO:0012907	Orphanet:171844
MONDO:0012907	OMIM:612445
MONDO:0012907	MESH:C567309
MONDO:0012909	UMLS:C2676231
MONDO:0012909	OMIM:612447
MONDO:0012909	MESH:C567306
MONDO:0012911	UMLS:C2932716
MONDO:0012911	SCTID:717792007
MONDO:0012911	Orphanet:79444
MONDO:0012911	OMIM:612462
MONDO:0012911	MESH:C548076
MONDO:0012911	ICD10CM:E20.1
MONDO:0012911	GARD:0010681
MONDO:0012912	UMLS:C0033835
MONDO:0012912	SCTID:237659007
MONDO:0012912	Orphanet:79445
MONDO:0012912	Orphanet:665
MONDO:0012912	OMIM:612463
MONDO:0012912	NCIT:C129722
MONDO:0012912	MESH:D011556
MONDO:0012912	ICD9:275.49
MONDO:0012912	ICD10CM:E20.1
MONDO:0012912	GARD:0007860
MONDO:0012912	DOID:4183
MONDO:0012914	SCTID:699305004
MONDO:0012914	Orphanet:250989
MONDO:0012914	OMIM:612474
MONDO:0012914	ICD9:758.33
MONDO:0012914	ICD10CM:Q93.5
MONDO:0012914	GARD:0010813
MONDO:0012914	DOID:0060411
MONDO:0012915	UMLS:C2675891
MONDO:0012915	Orphanet:250994
MONDO:0012915	OMIM:612475
MONDO:0012915	MESH:C567290
MONDO:0012915	GARD:0010591
MONDO:0012915	DOID:0060435
MONDO:0012916	UMLS:C4304538
MONDO:0012916	UMLS:C2675875
MONDO:0012916	SCTID:719651000
MONDO:0012916	Orphanet:261349
MONDO:0012916	OMIM:612513
MONDO:0012916	MESH:C567289
MONDO:0012916	ICD10CM:Q93.5
MONDO:0012916	GARD:0013391
MONDO:0012916	DOID:0060415
MONDO:0012927	UMLS:C4274528
MONDO:0012927	UMLS:C2675857
MONDO:0012927	SCTID:716515000
MONDO:0012927	Orphanet:250999
MONDO:0012927	OMIM:612530
MONDO:0012927	ICD10CM:Q93.5
MONDO:0012927	GARD:0003738
MONDO:0012927	DOID:0060412
MONDO:0012928	UMLS:C2675528
MONDO:0012928	SCTID:763070001
MONDO:0012928	Orphanet:171863
MONDO:0012928	OMIM:612539
MONDO:0012928	MESH:C567262
MONDO:0012928	ICD10CM:G11.4
MONDO:0012928	DOID:0110794
MONDO:0012929	UMLS:C2675527
MONDO:0012929	Orphanet:210163
MONDO:0012929	OMIM:612540
MONDO:0012929	MESH:C567261
MONDO:0012929	ICD10CM:G71.2
MONDO:0012929	DOID:0080101
MONDO:0012930	UMLS:C2675526
MONDO:0012930	Orphanet:331176
MONDO:0012930	OMIM:612541
MONDO:0012930	ICD10CM:D70
MONDO:0012933	OMIM:612555
MONDO:0012941	UMLS:C2675508
MONDO:0012941	OMIM:612567
MONDO:0012941	MESH:C567251
MONDO:0012941	DOID:0110909
MONDO:0012944	UMLS:C2675492
MONDO:0012944	OMIM:612576
MONDO:0012944	MESH:C567245
MONDO:0012948	UMLS:C4305276
MONDO:0012948	UMLS:C2675486
MONDO:0012948	SCTID:718688008
MONDO:0012948	Orphanet:96125
MONDO:0012948	OMIM:612582
MONDO:0012948	MESH:C567239
MONDO:0012948	ICD10CM:Q93.5
MONDO:0012948	DOID:0060422
MONDO:0012964	UMLS:C2675463
MONDO:0012964	SCTID:766050000
MONDO:0012964	Orphanet:1596
MONDO:0012964	OMIM:612626
MONDO:0012964	MESH:C567232
MONDO:0012964	ICD10CM:Q93.5
MONDO:0012964	DOID:0060397
MONDO:0012967	UMLS:C2675459
MONDO:0012967	SCTID:766982000
MONDO:0012967	Orphanet:86817
MONDO:0012967	OMIM:612631
MONDO:0012967	MESH:C567228
MONDO:0012967	ICD10CM:D55.3
MONDO:0012980	UMLS:C4509819
MONDO:0012980	UMLS:C2675227
MONDO:0012980	SCTID:723309006
MONDO:0012980	Orphanet:199332
MONDO:0012980	OMIM:612651
MONDO:0012980	MESH:C567210
MONDO:0012980	ICD10CM:Q87.8
MONDO:0012980	DOID:0060641
MONDO:0012982	UMLS:C2675211
MONDO:0012982	SCTID:718753002
MONDO:0012982	Orphanet:209967
MONDO:0012982	OMIM:612656
MONDO:0012982	MESH:C567207
MONDO:0012982	ICD10CM:G11.8
MONDO:0012982	DOID:0050994
MONDO:0012984	UMLS:C2675204
MONDO:0012984	SCTID:723452007
MONDO:0012984	Orphanet:171848
MONDO:0012984	OMIM:612674
MONDO:0012984	MESH:C567203
MONDO:0012984	DOID:0080181
MONDO:0012986	UMLS:C2675191
MONDO:0012986	Orphanet:208441
MONDO:0012986	OMIM:612691
MONDO:0012986	MESH:C567201
MONDO:0012986	ICD10CM:Q04.3
MONDO:0012986	GARD:0010785
MONDO:0012988	UMLS:C3552574
MONDO:0012988	OMIM:612702
MONDO:0012988	MESH:C567199
MONDO:0012988	GARD:0010774
MONDO:0012988	DOID:0090086
MONDO:0012991	UMLS:CN200191
MONDO:0012991	UMLS:C2675185
MONDO:0012991	Orphanet:168972
MONDO:0012991	OMIM:612713
MONDO:0012991	MESH:C567196
MONDO:0012991	DOID:0050807
MONDO:0012992	UMLS:C4302747
MONDO:0012992	UMLS:C2675184
MONDO:0012992	SCTID:722207000
MONDO:0012992	Orphanet:199337
MONDO:0012992	OMIM:612714
MONDO:0012992	MESH:C567195
MONDO:0012994	UMLS:C0268468
MONDO:0012994	SCTID:45116002
MONDO:0012994	Orphanet:70594
MONDO:0012994	OMIM:612716
MONDO:0012994	MESH:C562657
MONDO:0012994	ICD9:277.89
MONDO:0012994	ICD10CM:G24.1
MONDO:0012994	GARD:0010365
MONDO:0012994	DOID:0111168
MONDO:0012996	UMLS:C2675179
MONDO:0012996	SCTID:702440000
MONDO:0012996	Orphanet:35704
MONDO:0012996	OMIM:612718
MONDO:0012996	MESH:C567192
MONDO:0012996	ICD9:270.8
MONDO:0012996	ICD10CM:E72.8
MONDO:0012996	GARD:0010323
MONDO:0012996	DOID:0050712
MONDO:0012999	UMLS:C0574080
MONDO:0012999	SCTID:124239003
MONDO:0012999	Orphanet:382
MONDO:0012999	OMIM:612736
MONDO:0012999	MESH:C537622
MONDO:0012999	ICD9:277.6
MONDO:0012999	ICD10CM:E72.8
MONDO:0012999	GARD:0002578
MONDO:0012999	DOID:0050799
MONDO:0013000	Orphanet:100924
MONDO:0013000	OMIM:612740
MONDO:0013000	NCIT:C133887
MONDO:0013000	MESH:C562618
MONDO:0013000	ICD10CM:E80.2
MONDO:0013000	GARD:0004445
MONDO:0013003	UMLS:C2748587
MONDO:0013003	Orphanet:141152
MONDO:0013003	OMIM:612776
MONDO:0013003	ICD10CM:Q38.3
MONDO:0013005	UMLS:C2748572
MONDO:0013005	SCTID:721207002
MONDO:0013005	Orphanet:199343
MONDO:0013005	OMIM:612780
MONDO:0013005	MESH:C557674
MONDO:0013005	GARD:0010514
MONDO:0013005	DOID:0060484
MONDO:0013006	UMLS:C2748571
MONDO:0013006	Orphanet:231671
MONDO:0013006	OMIM:612781
MONDO:0013006	MESH:C567564
MONDO:0013006	ICD10CM:E23.0
MONDO:0013006	GARD:0003919
MONDO:0013006	DOID:0060874
MONDO:0013007	UMLS:C2748568
MONDO:0013007	Orphanet:317428
MONDO:0013007	OMIM:612782
MONDO:0013007	MESH:C557826
MONDO:0013007	ICD10CM:D81.8
MONDO:0013007	GARD:0010524
MONDO:0013008	UMLS:C2748557
MONDO:0013008	Orphanet:317430
MONDO:0013008	OMIM:612783
MONDO:0013008	MESH:C557827
MONDO:0013008	ICD10CM:D81.8
MONDO:0013008	GARD:0010523
MONDO:0013014	UMLS:C2748544
MONDO:0013014	SCTID:719165004
MONDO:0013014	Orphanet:171866
MONDO:0013014	OMIM:612813
MONDO:0013014	MESH:C567558
MONDO:0013014	ICD10CM:Q77.7
MONDO:0013014	GARD:0010513
MONDO:0013016	UMLS:C2748536
MONDO:0013016	Orphanet:99844
MONDO:0013016	OMIM:612840
MONDO:0013016	MESH:C567555
MONDO:0013016	ICD10CM:D84.8
MONDO:0013016	DOID:0110912
MONDO:0013017	UMLS:C2748535
MONDO:0013017	OMIM:612841
MONDO:0013017	MESH:C567554
MONDO:0013017	DOID:0110702
MONDO:0013021	UMLS:C2748507
MONDO:0013021	Orphanet:210115
MONDO:0013021	OMIM:612852
MONDO:0013021	NCIT:C119056
MONDO:0013021	MESH:C557815
MONDO:0013021	GARD:0010516
MONDO:0013025	UMLS:C4304527
MONDO:0013025	UMLS:C3150215
MONDO:0013025	SCTID:719663005
MONDO:0013025	Orphanet:251056
MONDO:0013025	OMIM:612863
MONDO:0013025	NCIT:C36470
MONDO:0013025	ICD10CM:Q93.5
MONDO:0013025	GARD:0003764
MONDO:0013025	DOID:0060424
MONDO:0013026	UMLS:C2748503
MONDO:0013026	SCTID:723582004
MONDO:0013026	Orphanet:98959
MONDO:0013026	OMIM:612867
MONDO:0013026	MESH:C567547
MONDO:0013026	ICD10CM:H18.5
MONDO:0013026	DOID:0060454
MONDO:0013027	UMLS:C2748502
MONDO:0013027	SCTID:719296002
MONDO:0013027	Orphanet:98971
MONDO:0013027	OMIM:612868
MONDO:0013027	MESH:C567546
MONDO:0013027	ICD10CM:H18.5
MONDO:0013027	DOID:0060452
MONDO:0013028	SCTID:9105005
MONDO:0013028	Orphanet:45
MONDO:0013028	OMIM:615511
MONDO:0013028	MESH:C538234
MONDO:0013028	ICD9:277.2
MONDO:0013028	ICD10CM:G71.3
MONDO:0013035	SCTID:718681002
MONDO:0013035	Orphanet:141000
MONDO:0013035	OMIM:612913
MONDO:0013035	MESH:C557821
MONDO:0013035	ICD10CM:Q87.0
MONDO:0013035	GARD:0004118
MONDO:0013035	DOID:0060381
MONDO:0013036	UMLS:C2752047
MONDO:0013036	Orphanet:217017
MONDO:0013036	OMIM:612916
MONDO:0013036	MESH:C567865
MONDO:0013036	ICD10CM:Q87.8
MONDO:0013036	GARD:0010582
MONDO:0013038	UMLS:C2752042
MONDO:0013038	SCTID:719475006
MONDO:0013038	Orphanet:140944
MONDO:0013038	OMIM:612918
MONDO:0013038	MESH:C567863
