# Date and time run: 2023-05-17 16:30:17.557827
# Target Ontology: https://github.com/EBISPOT/efo/releases/download/v3.43.0/efo.owl
# Text2term version: 2.3.1
# Minimum Score: 0.60
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: classes
# Deprecated Terms Excluded
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score
finn-b-I9_LYMPHOTH,Other noninfective disordersof lymphatic vessels and lymph nodes,lymphatic system disease,EFO:0007352,http://www.ebi.ac.uk/efo/EFO_0007352,0.6743786292574779
finn-b-CD2_BENIGN_OROPHA_OTHER,Benign neoplasm: Other parts of oropharynx,neoplasm of oropharynx,MONDO:0021364,http://purl.obolibrary.org/obo/MONDO_0021364,0.8089357551093368
finn-b-CAMPYLOENTERITIS,Campylobacter enteritis,campylobacteriosis,EFO:0007190,http://www.ebi.ac.uk/efo/EFO_0007190,0.8068537308532463
finn-b-N14_HABITABORT,Habitual aborter,habitual abortion,EFO:1000954,http://www.ebi.ac.uk/efo/EFO_1000954,0.9845830986662241
finn-b-H7_GLAUCOMA,Glaucoma,glaucoma,EFO:0000516,http://www.ebi.ac.uk/efo/EFO_0000516,0.9930725734182073
ukb-e-2966_CSA,Age high blood pressure diagnosed,hypertension,EFO:0000537,http://www.ebi.ac.uk/efo/EFO_0000537,0.8055640090399496
finn-b-J10_ASTHMA_MAIN,Asthma (only as main-diagnosis),asthma,MONDO:0004979,http://purl.obolibrary.org/obo/MONDO_0004979,0.9127215518459567
finn-b-D3_HEREDOTHCLOFACTORS,Hereditary deficiency of other clotting factors,congenital factor X deficiency,MONDO:0009212,http://purl.obolibrary.org/obo/MONDO_0009212,0.7178820435189422
ebi-a-GCST90016608,Bipolar disorder vs obsessive compulsive disorder (ordinary least squares (OLS)),obsessive-compulsive disorder,EFO:0004242,http://www.ebi.ac.uk/efo/EFO_0004242,0.8103294923048574
finn-b-I9_LYMPHADE_EXNONE,Nonspesific lymphadenitis (no controls excluded),Lymphadenitis,HP:0002840,http://purl.obolibrary.org/obo/HP_0002840,0.6818362516930676
bbj-a-90,Atopic dermatitis,atopic eczema,EFO:0000274,http://www.ebi.ac.uk/efo/EFO_0000274,0.9957896256252864
ukb-b-16292,Diagnoses - secondary ICD10: I51.7 Cardiomegaly,cardiac hypertrophy,EFO:0002503,http://www.ebi.ac.uk/efo/EFO_0002503,0.6238398117867457
ukb-e-272_AFR,Disorders of lipoid metabolism,Disorder of lipid metabolism,ORPHANET.ORDO:309005,http://www.orpha.net/ORDO/Orphanet_309005,0.8026558694879659
ukb-e-100003_AFR,Protein,Proteinuria,HP:0000093,http://purl.obolibrary.org/obo/HP_0000093,0.7671933111658015
ieu-b-4979,Pneumonia (death),pneumonia,EFO:0003106,http://www.ebi.ac.uk/efo/EFO_0003106,0.8511999374010473
ukb-e-30790_MID,Lipoprotein A,lipoprotein,EFO:0003836,http://www.ebi.ac.uk/efo/EFO_0003836,0.9213845625157598
finn-b-K11_PERIODON_ACUTE,Acute periodontitis,periodontitis,EFO:0000649,http://www.ebi.ac.uk/efo/EFO_0000649,0.8516004247277483
ukb-e-20111_p13_AFR,Illnesses of siblings,number of siblings,EFO:0009713,http://www.ebi.ac.uk/efo/EFO_0009713,0.6061224535987911
ukb-b-9125,"Non-cancer illness code, self-reported: rheumatoid arthritis",rheumatoid arthritis,EFO:0000685,http://www.ebi.ac.uk/efo/EFO_0000685,0.6929461921452
ukb-e-SBP_p1_AFR,"Systolic blood pressure, automated reading, adjusted by medication",systolic blood pressure,EFO:0006335,http://www.ebi.ac.uk/efo/EFO_0006335,0.622674689964429
finn-b-CD2_BENIGN_COLORECANI_EXALLC,"""Benign neoplasm of colon, rectum, anus and anal canal"" (all cancers excluded)",benign neoplasm of anus,MONDO:0021469,http://purl.obolibrary.org/obo/MONDO_0021469,0.6905231261824728
finn-b-G6_FEMLE,Lesion of femoral nerve,femoral neuropathy,EFO:1000936,http://www.ebi.ac.uk/efo/EFO_1000936,0.9101200005925212
finn-b-AB1_OTHER_CHLAMYDIAE,Other diseases caused by chlamydiae (AB1_OTHER_CHLAMYDIAE),Chlamydia trachomatis infectious disease,EFO:0007205,http://www.ebi.ac.uk/efo/EFO_0007205,0.7694660208979318
ukb-e-2335_EAS,Chest pain or discomfort,Chest pain,HP:0100749,http://purl.obolibrary.org/obo/HP_0100749,0.9172109471580135
finn-b-J10_PNEUMONONBACT,"Pneumonia due to other infectious organisms, not elsewhere classified",pneumonia,EFO:0003106,http://www.ebi.ac.uk/efo/EFO_0003106,0.6850827291395133
ukb-d-XV_PREGNANCY_BIRTH,"Pregnancy, childbirth and the puerperium",pregnancy disorder,EFO:0009682,http://www.ebi.ac.uk/efo/EFO_0009682,0.8360745317753965
finn-b-I9_PROGVASC_EXNONE,Progressive vascular leukoencephalopathy (no controls excluded),Progressive cavitating leukoencephalopathy,ORPHANET.ORDO:139447,http://www.orpha.net/ORDO/Orphanet_139447,0.7520454731530373
finn-b-I9_HEARTFAIL_AND_HYPERTCARDIOM,Heart failure and hypertrophic cardiomyopathy,hypertrophic cardiomyopathy,EFO:0000538,http://www.ebi.ac.uk/efo/EFO_0000538,0.8302558239545578
bbj-a-71,Atrial Fibrillation,atrial fibrillation,EFO:0000275,http://www.ebi.ac.uk/efo/EFO_0000275,0.9952317464896218
ukb-e-3064_MID,Peak expiratory flow (PEF),peak expiratory flow,EFO:0009718,http://www.ebi.ac.uk/efo/EFO_0009718,0.9033340372761878
ukb-e-SBP_p1_MID,"Systolic blood pressure, automated reading, adjusted by medication",systolic blood pressure,EFO:0006335,http://www.ebi.ac.uk/efo/EFO_0006335,0.622674689964429
finn-b-CD2_BENIGN_UTERINE_TUBES_LIGAMENTS,Benign neoplasm: Uterine tubes and ligaments,uterine ligament neoplasm,MONDO:0021629,http://purl.obolibrary.org/obo/MONDO_0021629,0.7283831372688588
ukb-e-6148_p5_AFR,Eye problems/disorders,eye disease,EFO:0003966,http://www.ebi.ac.uk/efo/EFO_0003966,0.7040956398004021
ukb-e-20003_p33_EAS,Treatment/medication code,treatment,EFO:0000727,http://www.ebi.ac.uk/efo/EFO_0000727,0.6440086730012717
finn-b-L12_LICHENSCLERATROPH,Lichen sclerosus et atrophicus,lichen sclerosus et atrophicus,MONDO:0007899,http://purl.obolibrary.org/obo/MONDO_0007899,0.9949512523769326
ebi-a-GCST005841,Ischemic stroke (small-vessel),small vessel stroke,EFO:1001504,http://www.ebi.ac.uk/efo/EFO_1001504,0.8039354678004921
finn-b-I9_LBBB_EXNONE,Left bundle-branch block (no controls excluded),Left bundle branch block,HP:0011713,http://purl.obolibrary.org/obo/HP_0011713,0.9487840711173577
finn-b-CD2_INSITU_BREAST_INTRADUCTAL,"Carcinoma in situ of breast, intraductal",breast ductal carcinoma in situ,EFO:0000432,http://www.ebi.ac.uk/efo/EFO_0000432,0.8936537498081965
ukb-e-SBP_p1_EAS,"Systolic blood pressure, automated reading, adjusted by medication",systolic blood pressure,EFO:0006335,http://www.ebi.ac.uk/efo/EFO_0006335,0.622674689964429
ukb-e-6164_p3_MID,Types of physical activity in last 4 weeks,physical activity,EFO:0003940,http://www.ebi.ac.uk/efo/EFO_0003940,0.7001666233021082
bbj-a-139,Ovarian cancer,ovarian cancer,MONDO:0008170,http://purl.obolibrary.org/obo/MONDO_0008170,0.991496407217555
ukb-e-30270_EAS,Mean sphered cell volume,mean corpuscular volume,EFO:0004526,http://www.ebi.ac.uk/efo/EFO_0004526,0.804999216039179
ukb-e-30680_CSA,Calcium,calcium measurement,EFO:0004838,http://www.ebi.ac.uk/efo/EFO_0004838,0.763762862759851
finn-b-CD2_BENIGN_APPENDIX,Benign neoplasm: Appendix,appendiceal neoplasm,EFO:0003880,http://www.ebi.ac.uk/efo/EFO_0003880,0.8678509490636442
finn-b-M13_FLATFOOT,Flat foot [pes planus] (acquired),flatfoot,EFO:0003874,http://www.ebi.ac.uk/efo/EFO_0003874,0.7488691204427292
finn-b-AB1_GONOCOCCAL,Gonococcal infection,meningococcal infection,EFO:0004249,http://www.ebi.ac.uk/efo/EFO_0004249,0.6548967592739449
ukb-e-103190_AFR,White fish intake,fish consumption measurement,EFO:0010139,http://www.ebi.ac.uk/efo/EFO_0010139,0.6421406563303682
finn-b-E4_HYPERKALAEMIA,Hyperkalaemia,Hyperkalemia,HP:0002153,http://purl.obolibrary.org/obo/HP_0002153,0.7598543726368074
finn-b-I9_CARDMSEC,"Cardiomyopathies, Secondary/extrinsic",cardiomyopathy,EFO:0000318,http://www.ebi.ac.uk/efo/EFO_0000318,0.8248937299927294
ieu-b-4913,Laryngeal cancer,laryngeal neoplasm,EFO:0003817,http://www.ebi.ac.uk/efo/EFO_0003817,0.9913120113195084
ukb-e-20004_p96_CSA,Operation code,ophthalmic procedure,EFO:0010722,http://www.ebi.ac.uk/efo/EFO_0010722,0.6223442951737136
ebi-a-GCST006464,Endometrial cancer,uterine corpus cancer,EFO:0007532,http://www.ebi.ac.uk/efo/EFO_0007532,0.9896019430797114
ukb-e-2227_MID,Other eye problems,Abnormality of the dentition,HP:0000164,http://purl.obolibrary.org/obo/HP_0000164,0.6871646746560566
finn-b-ST19_FRACT_RIBS_STERNUM_THORACIC_SPINE,"Fracture of rib(s), sternum and thoracic spine",rib fracture,EFO:0009620,http://www.ebi.ac.uk/efo/EFO_0009620,0.6185560587819637
finn-b-K11_GASTRODUOULC,Gastroduodenal ulcer,duodenal ulcer,EFO:0004607,http://www.ebi.ac.uk/efo/EFO_0004607,0.7718834336779022
finn-b-GOUT_STRICT,"Gout, strict definition",gout,EFO:0004274,http://www.ebi.ac.uk/efo/EFO_0004274,0.9985005257843605
ukb-e-6149_p3_AFR,Mouth/teeth dental problems,Abnormality of the dentition,HP:0000164,http://purl.obolibrary.org/obo/HP_0000164,0.6563404744851319
ukb-e-585_AFR,Renal failure,Renal insufficiency,HP:0000083,http://purl.obolibrary.org/obo/HP_0000083,0.9959788556044504
finn-b-ST19_OPEN_WOUND_NECK,Open wound of neck,injury,EFO:0000546,http://www.ebi.ac.uk/efo/EFO_0000546,0.6279703848875932
finn-b-M13_TRIGGERFINGER,Trigger finger,Digital flexor tenosynovitis,HP:0012276,http://purl.obolibrary.org/obo/HP_0012276,0.9947722102763881
ukb-d-M13_IMPINGEMENT,Impingement syndrome of shoulder,shoulder impingement syndrome,EFO:1001178,http://www.ebi.ac.uk/efo/EFO_1001178,0.9568894440017602
ukb-e-4728_CSA,Leg pain on walking,Lower limb pain,HP:0012514,http://purl.obolibrary.org/obo/HP_0012514,0.6651757036462553
finn-b-C3_ANUS_ANALCANAL_EXALLC,Malignant neoplasm of anus and anal canal (all cancers excluded),anus cancer,MONDO:0001879,http://purl.obolibrary.org/obo/MONDO_0001879,0.792040710314429
ukb-e-23102_AFR,Whole body water mass,whole body water mass,EFO:0009805,http://www.ebi.ac.uk/efo/EFO_0009805,0.9937993232489977
finn-b-CD2_INSITU_SKIN_SCALPNECK_EXALLC,Carcinoma in situ of skin of scalp and neck (all cancers excluded),skin carcinoma in situ,MONDO:0004641,http://purl.obolibrary.org/obo/MONDO_0004641,0.711492334282375
ukb-e-670_p3_EAS,Type of accommodation lived in,eye accommodation disease,MONDO:0000926,http://purl.obolibrary.org/obo/MONDO_0000926,0.7314152941390692
ukb-e-K31_CSA,K31 Other diseases of stomach and duodenum,duodenal disorder,MONDO:0002866,http://purl.obolibrary.org/obo/MONDO_0002866,0.6667609441729974
ukb-e-30760_EAS,HDL cholesterol,HDL cholesterol change measurement,EFO:0007805,http://www.ebi.ac.uk/efo/EFO_0007805,0.7971926257982731
ukb-b-2750,"Type of cancer: ICD10: C43.7 Malignant melanoma of lower limb, including hip",cutaneous melanoma,EFO:0000389,http://www.ebi.ac.uk/efo/EFO_0000389,0.6519976339904938
ukb-a-104,Non-cancer illness code  self-reported: ulcerative colitis,ulcerative colitis,EFO:0000729,http://www.ebi.ac.uk/efo/EFO_0000729,0.650067209620831
ieu-a-988,Small cell lung carcinoma,small cell lung carcinoma,EFO:0000702,http://www.ebi.ac.uk/efo/EFO_0000702,0.9834538060029827
ukb-e-495_AFR,Asthma,asthma,MONDO:0004979,http://purl.obolibrary.org/obo/MONDO_0004979,0.9895028774817463
ebi-a-GCST90014238,Systemic lupus erythematosus,systemic lupus erythematosus,EFO:0002690,http://www.ebi.ac.uk/efo/EFO_0002690,0.992931477683236
finn-b-M13_VALGUS,"Valgus deformity, not elsewhere classified",Pes valgus,HP:0008081,http://purl.obolibrary.org/obo/HP_0008081,0.8693261071395928
ukb-e-30160_CSA,Basophill count,basophil count,EFO:0005090,http://www.ebi.ac.uk/efo/EFO_0005090,0.8867689738439315
ukb-d-C3_CORPUS_UTERI,Malignant neoplasm of corpus uteri,uterine body mixed cancer,MONDO:0002879,http://purl.obolibrary.org/obo/MONDO_0002879,0.8781224373445655
finn-b-Q17_OTHER_CONGEN_MALFO_DIGES_SYSTEM1,Other congenital malformations of the digestive system,developmental defect during embryogenesis,MONDO:0019755,http://purl.obolibrary.org/obo/MONDO_0019755,0.6662760685635406
finn-b-AB1_RUBELLA,Rubella [German measles],rubella,EFO:1002026,http://www.ebi.ac.uk/efo/EFO_1002026,0.7645318973358647
finn-b-R18_ELEVATED_BLOOD_GLUCOSE_LEVEL,Elevated blood glucose level,fasting blood glucose measurement,EFO:0004465,http://www.ebi.ac.uk/efo/EFO_0004465,0.7396148195455586
ukb-e-103040_AFR,Lamb intake,Carney complex,MONDO:0015285,http://purl.obolibrary.org/obo/MONDO_0015285,0.7832240322362932
ukb-e-1259_EAS,Smoking/smokers in household,smoking behavior,EFO:0004318,http://www.ebi.ac.uk/efo/EFO_0004318,0.6786389413860892
finn-b-N14_POLYPFEMGEN,Polyp of the female genital tract,female genital tract polyp,EFO:0008622,http://www.ebi.ac.uk/efo/EFO_0008622,0.9922908338022922
ukb-e-100007_AFR,Polyunsaturated fat,polyunsaturated fatty acid measurement,EFO:0010733,http://www.ebi.ac.uk/efo/EFO_0010733,0.777507348191252
finn-b-AB1_VIRAAL_CONJUNCT,Viral conjunctivitis,acute hemorrhagic conjunctivitis,EFO:0007131,http://www.ebi.ac.uk/efo/EFO_0007131,0.9956238213797195
ukb-e-30300_AFR,High light scatter reticulocyte count,Reticulocyte Mean Corpuscular Hemoglobin Measurement,EFO:0009202,http://www.ebi.ac.uk/efo/EFO_0009202,0.8088854516614563
ukb-b-5712,Diagnoses - main ICD10: N95.0 Postmenopausal bleeding,postmenopausal,EFO:0002721,http://www.ebi.ac.uk/efo/EFO_0002721,0.6378854692764432
finn-b-K11_GINGIVITIS_CHRONIC,Chronic gingivitis,chronic gingivitis,MONDO:0020782,http://purl.obolibrary.org/obo/MONDO_0020782,0.9923761380892625
ukb-e-4079_MID,"Diastolic blood pressure, automated reading",diastolic blood pressure,EFO:0006336,http://www.ebi.ac.uk/efo/EFO_0006336,0.7666733789983515
ukb-a-225,Smoking status: Current,smoking status measurement,EFO:0006527,http://www.ebi.ac.uk/efo/EFO_0006527,0.692542849618538
finn-b-Q17_OTHER_CONGEN_MALFO_NERVOUS_SYSTEM,Other congenital malformations of nervous system,central nervous system malformation,MONDO:0020022,http://purl.obolibrary.org/obo/MONDO_0020022,0.7525186996859972
ukb-b-3683,"Diagnoses - main ICD10: B34.9 Viral infection, unspecified",viral disease,EFO:0000763,http://www.ebi.ac.uk/efo/EFO_0000763,0.6143182202295867
finn-b-CD2_BENIGN_BONE_CARTILAGE_NOS_EXALLC,"""Benign neoplasm: Bone and articular cartilage, unspecified"" (all cancers excluded)",benign chondrogenic neoplasm,MONDO:0024470,http://purl.obolibrary.org/obo/MONDO_0024470,0.7818397546325628
finn-b-N14_FEMGENFISTUL,Fistulae involving female genital tract,female genital tract fistula,EFO:0009524,http://www.ebi.ac.uk/efo/EFO_0009524,0.7635761432088627
ukb-e-20002_p57_CSA,"Non-cancer illness code, self-reported","number of non-cancer illnesses, self-reported",EFO:0009801,http://www.ebi.ac.uk/efo/EFO_0009801,0.6345088697428649
finn-b-G6_MENINGBACT,Bacterial meningitis,bacterial meningitis,EFO:1000831,http://www.ebi.ac.uk/efo/EFO_1000831,0.9899127581274011
finn-b-R18_FLATU_RELATED_CONDI,Flatulence and related conditions,flatulence,EFO:0009669,http://www.ebi.ac.uk/efo/EFO_0009669,0.7247146099200459
finn-b-Q17_OTHER_CONGEN_MALFO,Other congenital malformations,developmental defect during embryogenesis,MONDO:0019755,http://purl.obolibrary.org/obo/MONDO_0019755,0.8618311268443803
finn-b-H7_EXOPTHALMUS,Exophthalmic conditions,Proptosis,HP:0000520,http://purl.obolibrary.org/obo/HP_0000520,0.684758376919839
ieu-a-805,Major depressive disorder,major depressive disorder,MONDO:0002009,http://purl.obolibrary.org/obo/MONDO_0002009,0.9867174825570965
ieu-b-4972,Endocarditis,endocarditis,EFO:0000465,http://www.ebi.ac.uk/efo/EFO_0000465,0.9969649253362118
finn-b-H8_HL_PRESBY,Presbycusis,presbycusis,MONDO:0043765,http://purl.obolibrary.org/obo/MONDO_0043765,0.9943527098708107
ukb-b-1386,Diagnoses - main ICD10: K21.9 Gastro-oesophageal reflux disease without oesophagitis,gastroesophageal reflux disease,EFO:0003948,http://www.ebi.ac.uk/efo/EFO_0003948,0.751177588277778
ukb-e-6138_p2_AFR,Qualifications,disease characteristic,EFO:0009813,http://www.ebi.ac.uk/efo/EFO_0009813,0.6330191107222264
ukb-a-424,Eye problems/disorders: Glaucoma,glaucoma,EFO:0000516,http://www.ebi.ac.uk/efo/EFO_0000516,0.6125629459921861
ieu-b-106,FEV1/FVC < 0.7,forced expiratory volume,EFO:0004314,http://www.ebi.ac.uk/efo/EFO_0004314,0.646064974298422
ukb-e-102190_AFR,Cake intake,energy intake,EFO:0003939,http://www.ebi.ac.uk/efo/EFO_0003939,0.6455963345216749
finn-b-H8_CHRON_SUPOTITIS,Chronic suppurative otitis media,chronic non-suppurative otitis media,MONDO:0021206,http://purl.obolibrary.org/obo/MONDO_0021206,0.8689000736292283
finn-b-H8_PERCHRONDR,Perichondritis of external ear,perichondritis of auricle,MONDO:0002246,http://purl.obolibrary.org/obo/MONDO_0002246,0.6205112388437015
finn-b-D3_COMBIMMUDEF,Combined immunodeficiencies,Immunodeficiency,HP:0002721,http://purl.obolibrary.org/obo/HP_0002721,0.8234268649601728
ukb-b-8814,"Diagnoses - main ICD10: N39.0 Urinary tract infection, site not specified",bacterial urinary tract infection,MONDO:0005247,http://purl.obolibrary.org/obo/MONDO_0005247,0.6547207768940542
ukb-a-596,Diagnoses - main ICD10: Z80 Family history of malignant neoplasm,family history of cancer,EFO:0009640,http://www.ebi.ac.uk/efo/EFO_0009640,0.7760450559390651
finn-b-D3_IMMUDEF,Immunodeficiencies,Immunodeficiency,HP:0002721,http://purl.obolibrary.org/obo/HP_0002721,0.8234268649601728
finn-b-Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_HEALTH_CARE,Persons encountering health services for specific procedures and health care,encounter with health service,EFO:0009786,http://www.ebi.ac.uk/efo/EFO_0009786,0.6823427472456588
ukb-e-20002_p6_CSA,"Non-cancer illness code, self-reported","number of non-cancer illnesses, self-reported",EFO:0009801,http://www.ebi.ac.uk/efo/EFO_0009801,0.6345088697428649
finn-b-N14_IMPOTENCE,Impotence,Impotence,HP:0000802,http://purl.obolibrary.org/obo/HP_0000802,0.984467712036709
ukb-e-4674_AFR,Private healthcare,nosocomial infection,MONDO:0043544,http://purl.obolibrary.org/obo/MONDO_0043544,0.6149552657828713
finn-b-M13_INFBURSA,Infective bursitis,bursitis,MONDO:0002471,http://purl.obolibrary.org/obo/MONDO_0002471,0.7480623095115644
bbj-a-142,Periodontal disease,periodontal disorder,MONDO:0002635,http://purl.obolibrary.org/obo/MONDO_0002635,0.9910152321912399
ukb-d-4803_0,"Tinnitus: No, never",Tinnitus,HP:0000360,http://purl.obolibrary.org/obo/HP_0000360,0.7836167472930329
finn-b-CD2_BENIGN_LIPO_SKIN_HEADFACENECK,"Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck",benign lipomatous neoplasm,MONDO:0044983,http://purl.obolibrary.org/obo/MONDO_0044983,0.6533210985064422
ukb-e-Z85_AFR,Z85 Personal history of malignant neoplasm,family history of cancer,EFO:0009640,http://www.ebi.ac.uk/efo/EFO_0009640,0.6628879142443949
finn-b-M13_GIANTCELL,Giant cell arteritis,temporal arteritis,EFO:1001209,http://www.ebi.ac.uk/efo/EFO_1001209,0.9918190078268736
ukb-d-D3_OTHERANAEMIA,Other anaemias,anemia,MONDO:0002280,http://purl.obolibrary.org/obo/MONDO_0002280,0.8271677883834367
finn-b-VD_MI,Vascular dementia (multiple infarctations),multi-infarct dementia,MONDO:0043224,http://purl.obolibrary.org/obo/MONDO_0043224,0.6686668277549632
ukb-b-12433,Operative procedures - main OPCS: N30.3 Circumcision,circumcision,EFO:0003953,http://www.ebi.ac.uk/efo/EFO_0003953,0.6472762138053149
finn-b-F5_ALLANXIOUS,All anxiety disorders,anxiety disorder,EFO:0006788,http://www.ebi.ac.uk/efo/EFO_0006788,0.9865736011664537
finn-b-G6_AD_WIDE_EXMORE,"""Alzheimer<c3><95>s disease, wide definition"" (more controls excluded)",Alzheimer disease,MONDO:0004975,http://purl.obolibrary.org/obo/MONDO_0004975,0.8065798757254485
finn-b-M13_RHEUMA,Rheumatoid arthritis (M13_RHEUMA),rheumatoid arthritis,EFO:0000685,http://www.ebi.ac.uk/efo/EFO_0000685,0.8802102693133756
ukb-e-2345_AFR,Ever had bowel cancer screening,intestinal cancer,EFO:0007330,http://www.ebi.ac.uk/efo/EFO_0007330,0.6369328630190472
ukb-b-1968,Diagnoses - main ICD10: K63.5 Polyp of colon,polyp of colon,MONDO:0021400,http://purl.obolibrary.org/obo/MONDO_0021400,0.6470879340996455
finn-b-E4_ACIDOSIS,Acidosis,acidosis,EFO:1000014,http://www.ebi.ac.uk/efo/EFO_1000014,0.9968871054800541
finn-b-I9_RBBB_EXNONE,Right bundle-branch block (no controls excluded),Right bundle branch block,HP:0011712,http://purl.obolibrary.org/obo/HP_0011712,0.9472471747546549
finn-b-N14_HYDRONEPHR,Hydronephrosis,hydronephrosis,EFO:0005562,http://www.ebi.ac.uk/efo/EFO_0005562,0.9879957883803963
finn-b-M13_BURSITISOTH,"Other bursitis, not elsewhere classified",bursitis,MONDO:0002471,http://purl.obolibrary.org/obo/MONDO_0002471,0.99603677455649
finn-b-NONALLERG_ASTHMA_EXMORE,Non-allergic asthma (mode) (more controls excluded),allergic asthma,MONDO:0004784,http://purl.obolibrary.org/obo/MONDO_0004784,0.8596822882993023
ukb-e-30530_MID,Sodium in urine,Abnormal urine sodium concentration,HP:0012603,http://purl.obolibrary.org/obo/HP_0012603,0.6741810648912174
finn-b-OTHER_SYSTCON_FG,Other systemic involvement of connective tissue (FG),Connective tissue disease with eye involvement,ORPHANET.ORDO:98702,http://www.orpha.net/ORDO/Orphanet_98702,0.7140876248691206
ukb-e-3148_AFR,Heel bone mineral density (BMD),heel bone mineral density,EFO:0009270,http://www.ebi.ac.uk/efo/EFO_0009270,0.8778256071386155
ukb-b-19041,"Type of cancer: ICD10: C50.9 Breast, unspecified",breast cancer,MONDO:0007254,http://purl.obolibrary.org/obo/MONDO_0007254,0.6042282925862671
finn-b-KNEE_ARTHROSIS,Gonarthrosis [arthrosis of knee](FG),joint disease,EFO:1000999,http://www.ebi.ac.uk/efo/EFO_1000999,0.7681669694192346
ukb-d-ASTHMA_PNEUMONIA,Asthma-related pneumonia,pneumonia,EFO:0003106,http://www.ebi.ac.uk/efo/EFO_0003106,0.7137951076965986
finn-b-G6_XTRAPYROTH,Other extrapyramidal and movement disorders+ in other diseases,extrapyramidal and movement disease,MONDO:0001815,http://purl.obolibrary.org/obo/MONDO_0001815,0.8754894798219286
ukb-b-11297,Doctor diagnosed asthma,asthma,MONDO:0004979,http://purl.obolibrary.org/obo/MONDO_0004979,0.6045630944938627
ukb-b-7211,"Diagnoses - main ICD10: J33.9 Nasal polyp, unspecified",Nasal Cavity Polyp,EFO:1000391,http://www.ebi.ac.uk/efo/EFO_1000391,0.6447930314488535
finn-b-K11_TONGUE,Diseases of tongue,tongue disorder,MONDO:0001165,http://purl.obolibrary.org/obo/MONDO_0001165,0.9355740127487148
finn-b-AB1_SEQULAE_TUBERCU,Sequelae of tuberculosis,Tuberculosis,ORPHANET.ORDO:3389,http://www.orpha.net/ORDO/Orphanet_3389,0.7190816972206318
ukb-b-4724,Operative procedures - main OPCS: U05.1 Computed tomography of head,computed tomography,EFO:0003960,http://www.ebi.ac.uk/efo/EFO_0003960,0.6289905656025114
ukb-e-100018_AFR,Retinol,retinol measurement,EFO:0007900,http://www.ebi.ac.uk/efo/EFO_0007900,0.7154527889036927
finn-b-Q17_OTHER_CONGEN_MALFO_FACE_NECK,Other congenital malformations of face and neck,developmental defect during embryogenesis,MONDO:0019755,http://purl.obolibrary.org/obo/MONDO_0019755,0.7226198927872629
ukb-b-20176,Illnesses of mother: Lung cancer,lung cancer,MONDO:0008903,http://purl.obolibrary.org/obo/MONDO_0008903,0.6783772250110198
ukb-b-18372,Diagnoses - main ICD10: N20.0 Calculus of kidney,nephrolithiasis,EFO:0004253,http://www.ebi.ac.uk/efo/EFO_0004253,0.7110640091498814
ukb-d-KRA_PSY_ANYMENTAL,Any mental disorder,psychiatric disorder,MONDO:0002025,http://purl.obolibrary.org/obo/MONDO_0002025,0.9940988204095759
ukb-a-405,Current employment status: Retired,employment status,EFO:0005241,http://www.ebi.ac.uk/efo/EFO_0005241,0.7359430504173353
finn-b-RHINITIS_VASOMOTOR,Vasomotor rhinitis (mode),vasomotor rhinitis,EFO:0007533,http://www.ebi.ac.uk/efo/EFO_0007533,0.9091206633096586
finn-b-N14_INFCERVIX,Inflammatory disease of cervix uteri,uterine inflammatory disease,EFO:0009572,http://www.ebi.ac.uk/efo/EFO_0009572,0.7831082348548436
ukb-b-12974,Operation code: bone surgery/joint surgery,ophthalmic procedure,EFO:0010722,http://www.ebi.ac.uk/efo/EFO_0010722,0.6344378991572198
ieu-b-4969,Melanoma skin cancer,cutaneous melanoma,EFO:0000389,http://www.ebi.ac.uk/efo/EFO_0000389,0.8731205707664643
ukb-e-recode4_EAS,"Estimated glomerular filtration rate, serum creatinine",glomerular filtration rate,EFO:0005208,http://www.ebi.ac.uk/efo/EFO_0005208,0.7576042653370822
ebi-a-GCST005413,Type 2 diabetes,type 2 diabetes mellitus,MONDO:0005148,http://purl.obolibrary.org/obo/MONDO_0005148,0.984574949753655
finn-b-ALCOPANCACU,Acohol-induced acute pancreatitis,acute pancreatitis,EFO:1000652,http://www.ebi.ac.uk/efo/EFO_1000652,0.7305176499521537
ukb-b-13092,Headaches for 3+ months,Headache,HP:0002315,http://purl.obolibrary.org/obo/HP_0002315,0.7357769830785476
ukb-e-100023_AFR,Starch,multinucleated neurons-anhydramnios-renal dysplasia-cerebellar hypoplasia-hydranencephaly syndrome,MONDO:0009359,http://purl.obolibrary.org/obo/MONDO_0009359,0.6623785077642386
finn-b-Q17_CONGEN_MALFO_DEFORMAT_MUSCULOS_SYSTEM,Congenital malformations and deformations of the musculoskeletal system,congenital heart defects and skeletal malformations syndrome,MONDO:0060532,http://purl.obolibrary.org/obo/MONDO_0060532,0.6469789712948281
finn-b-I9_HEARTFAIL_EXNONE,"""Heart failure,strict"" (no controls excluded)",heart failure,EFO:0003144,http://www.ebi.ac.uk/efo/EFO_0003144,0.9297482608392307
